nan,1.000454422984257,0.9998994050230834,0.9999836845209655,1.0012350781444543,nan,nan,nan,nan,nan,1.0004921682586634,nan,nan,1.0008092909203354,1.0005210689017208,1.0015402432393044,1.0000271510278471,0.9995540968741077,1.0001083236939752,nan,0.9996371489239291,0.9995221146436739,1.0006007289405816,1.000084887860949,1.0000259805560718,1.0002274288053283,1.0003083762686305,1.00070080346324,0.999328292554308,0.9996986040355692,1.0002828418538654,nan,0.9989736952263293,0.9993296874255764,0.9999507641944896,1.0004007456551902,0.9995106271285529,1.0010252988259851,0.9997788000312399,0.9997337215963112,1.0000740363509961,1.0005883873356227,0.9984187549512865,1.0014092779569566,nan,1.000170147065443,0.9983245300086642,1.0001882236401756,nan,nan,0.9997925948134243,0.9997099978272106,1.0002803655790558,0.9998985093971987,0.9992405102588905,1.0020186549595658,1.001135722996817,1.0006197560161727,1.0004578307820988,0.9995990650301373,0.9999190748481094,nan,0.9998757719609089,1.0010785344751698,0.9993500223123395,1.0000980609855514,0.999820932441609,0.9998617447660307,1.0007803868721026,nan,0.9995063031776279,1.0004698073216831,1.0005855243573099,1.0003010151812526,1.0005030189317246,1.0004625737990411,1.0001356682566522,1.000686318194577,1.001244403916035,0.9989841386422392,1.0018982615543608,0.9993942535358087,1.0007949665169802,1.0001447556544474,0.9996153832681621,0.9985535232826803,0.9995876053687056,1.001269254580424,0.9983535615779796,0.99960697981821,0.9997747864863584,0.9974060769367322,0.9998893606999536,1.0007626699862198,1.001618649706212,0.9991138440500602,nan,0.9995550637072155,0.999824955464986,1.0007951007719107,1.0003974306281291,nan,0.9994097991915963,1.00051038585059,0.9999771525228659,0.9999954205874664,1.000046770698654,1.0005483526697831,0.9990024912486137,0.9991040878881642,1.0001028603941087,0.9978347562726919,1.001144886491716,0.9998894967047017,1.0002455056162995,0.9997409244171948,nan,0.9997875816446742,0.9993159270067782,0.9989165380201691,1.0004609794414676,0.9993703286696537,0.9982994797015466,0.9999780000626317,1.0000720527203104,1.0007881118803164,0.9993028322196841,1.0006902349316904,0.9987580364841472,1.0003784778758256,nan,0.9986850939430717,1.002659502873098,1.000298423435924,1.001604266133378,0.9997465833817515,0.9994181396841986,1.0001365873565593,0.9999897827070796,0.9989044764609637,0.9992840257307269,1.001198793129007,1.0003958002485036,1.0003499946541792,0.9994487253673647,0.9997439524968769,0.9996574315632475,0.9997535465968945,1.000246322242353,0.9998246266559977,0.998277019342692,1.000641535701376,0.9999302864619052,0.9995198533183351,1.0007384884909085,nan,0.9991204698358331,1.0007613912393645,1.0013973742535005,1.0017957723442543,0.9996847036203147,0.9991805626533332,0.9994202291688875,0.9996468672607812,1.0011971931608588,0.998448194090067,1.000986573879557,1.0027627918125714,0.9995702146103574,0.9994321370014568,0.9998239031719014,1.0009989779854573,0.9997852928451341,nan,nan,1.001370088398101,0.999338948840488,1.0016845171157371,0.997133202364652,1.0003888267771552,1.0000727118988895,1.0001096952880717,0.999375505194657,0.9991894965936866,1.0004075792038007,1.0002401446535252,0.9998938646284229,1.000235752347858,1.0005286716417419,0.9995682040054135,0.9992734144980591,1.0003529877802646,1.0000930573011373,nan,0.9998597377282715,0.9996339459872938,0.9990760072946048,0.999624374154778,0.9994662682099431,1.0002744460918196,1.0000306854908623,0.9973959781907474,nan,1.0000791670585663,nan,1.0009454792106127,0.9996232330443751,0.9997505789145341,0.9990261644849883,0.9994822695273834,1.0009195997988327,nan,1.0002839876789507,1.000670011965553,1.0001186930232957,0.9990210702523448,0.9996388643640018,0.9992886578428604,0.9990927169935726,1.0002025523504334,1.0001952372049405,1.000272472803225,0.9995507444685693,1.0011751314839907,0.9994047145948035,0.9989785009889173,1.0005024276986902,0.9989515884103942,1.0008834860553466,0.9970498215911928,0.9993491408761547,0.9997227855842623,1.0005643880808308,0.9998996214745328,0.999942575202735,1.000047104984754,0.9996728897887233,1.0006633085616001,1.000591657298966,1.0009725580494684,0.9996474824570429,1.0005823656678874,1.0003595162817083,0.9997203119797891,0.9992697230291401,1.0002675423235738,0.99989924902331,0.999770274109688,nan,nan,1.0006874524873812,1.0005694788085628,0.999917284455908,0.9982124867626834,nan,0.9991889534372668,0.9997900793340775,1.0004209399558361,1.0005956551305635,0.999752492970221,1.0007691988305194,1.0001955264060893,1.0003578513918483,0.999787321297813,1.000108756818592,0.9996643809340712,1.001591110076657,1.0007134387337369,0.9999885805597153,1.0012768769537417,0.9994304424436178,1.000576855836774,0.9989389330503853,0.9989327723472938,1.0001703953054113,1.0004001431651248,1.00032542705913,0.9999395162837555,0.99944656660892,0.9990155863559431,0.9994231953161016,0.9992328296137031,0.9988494627571289,0.9992005028388977,0.9992615282120165,0.998722033508359,0.999667213843435,1.000904067933924,0.9995219851111121,1.0015249014939986,0.9989178409421435,0.9988686451241731,1.0004519317390426,nan,nan,0.9995021524570415,nan,nan,nan,nan,1.0017136383413974,0.9985425196494302,nan,0.9993125777381039,0.9989712082657737,0.9994986872187704,0.9991565320292166,0.9999949237841439,nan,nan,nan,nan,nan,1.0010710997488015,1.0013441400743393,1.0008237716398778,1.0007652297105705,0.9999672092274791,0.999631462490425,0.9995603978047236,1.0001672626525893,1.0011896508516585,0.9998741632937915,1.0008413921781916,1.0006164274698814,1.0002491167458472,0.9999672985530329,0.9994122674220852,0.9998160600605066,1.0004574834751623,nan,1.0023098921624016,0.9997785735237215,1.0007645303519856,0.9991908640069377,0.999765180590147,1.0006824213427987,0.9997493039681925,0.9991768544833698,nan,1.0003379087070858,0.9999888062695705,0.9988683253286865,0.9995987642042665,0.9996394573033569,0.9993214323890955,0.9999203670518259,1.0019030234509507,0.996912814497149,1.0013087556471445,1.0000911264093322,0.9992811602892928,1.0003087472382437,0.9990551569049668,nan,0.9990906238267055,1.0003342585612343,nan,0.9988581720747012,1.0011111603454594,0.9970730713361791,0.9982553511614467,1.0003660756575665,1.0003045346707071,0.9983963781541958,0.9999121972645101,1.0012023913213302,1.000020169901473,1.0002641896116273,0.9995160979158806,nan,0.9992919868675854,nan,0.9994339215250472,1.0006554445499423,nan,1.00222044218089,1.0007141438962663,1.0004611337754206,0.9980461934769694,nan,0.9999963961452648,0.9990904966382216,1.000833994176059,0.9994951781406035,0.99971947528967,nan,1.0009197557584057,0.9994983901354895,1.0001926933992098,1.0005788860180231,1.0009088584355086,nan,0.9995430207386818,0.9982165775688238,nan,0.9999609569885247,1.0004004359024894,nan,0.9994715895350417,1.000880723190903,1.0025906182952327,nan,1.0009240975653768,0.999614093754922,0.9984619087080101,nan,0.9991616397513207,1.001547049026079,1.0014253160622768,1.0003862975379738,0.9992689635789808,nan,0.9983295231474598,nan,1.0002761372103726,1.0015499717807301,1.0013932634058913,1.001467120188284,0.9992894968678068,1.0007382276947425,1.0013790007993324,nan,nan,1.00208152809916,0.9999771033868534,0.9997793968099249,0.999750551400813,1.0005413500286955,1.0006118154383081,0.9990926020280615,0.9999948241668063,0.9993499372511669,0.999893056990246,1.000722366150097,0.9999061194290705,0.9998598038064347,0.9992252383884025,0.9998850156181864,0.9986676744341909,0.9987495356029934,0.9997266589547736,0.9994270294743516,0.9991182040403693,0.9985880104671115,0.9986066138402032,1.0008012965901112,nan,nan,1.0016172582285758,1.0003134205191024,0.9994321507205088,0.999766071828661,0.9994893916711425,0.9988818654418771,nan,nan,1.0002391657995233,0.9995435063535433,0.9998603193726685,0.9988561093952855,0.9994538572866382,0.9996719198675611,1.001262410470686,1.000127533938449,1.0006431592322549,0.9988876251207555,1.000230854141351,1.000918885124057,0.9997819825465424,0.9991825264175174,0.9999952602744989,0.9988747817105604,1.0008819449121498,1.0010959249368099,1.0000447733590583,0.9988483311274167,nan,0.9994565881205585,0.9989300485813792,1.0010719871027072,0.9995340761023135,nan,0.9983530713891682,0.9992904626725699,0.999076924595893,0.9972727867683452,0.9987623302506147,1.0000514062841734,1.0013201800449472,0.9996260093502195,0.9995271321357068,nan,1.0003290649314347,1.0007143862448376,0.9999175449959691,1.0016459977889025,1.0040700932303637,nan,nan,nan,nan,0.9996018025397753,1.0009793101264726,0.9996992154371919,nan,1.0004696564323337,0.9978402797877158,1.0019732824560934,0.9987872395270395,0.9990035780449141,1.001515938752786,0.9992822236837425,0.9986060672138278,1.000168824227718,1.0008271610607098,1.0005925217002885,1.0001827789319035,nan,0.9994975853666351,0.9979695113829794,1.000024478703505,nan,1.0000580326989172,1.000456652796835,1.0000821449251363,1.0013318377380556,1.0003792250505663,1.0005690506174123,0.9995446794542261,0.9994379327546908,0.9990168777216639,0.9991690746101799,1.000595641872553,nan,nan,0.9995912146493873,0.9995151619384797,nan,0.9990924098324591,1.0011713223205556,1.0010880869606618,1.0016589141010386,0.9993432851044233,1.0031286623537368,0.9991846834692982,0.9995082495765714,0.998907546037336,0.9988120266969833,0.9991945269204232,nan,0.9988256414875797,1.0011513107813317,0.9989283757635163,0.9992239235699701,0.9990026500066586,0.9998689850392195,1.0004318635363854,nan,nan,0.9998014082743609,1.0007734961532542,0.9984619875208621,0.9996516334959403,nan,1.002990044367216,0.999321376486054,0.9990866709938487,0.9990621519792937,0.9985790576950935,0.9999681653613925,nan,1.0002104687285982,1.00166520694023,1.00161697715911,1.0004868430802036,0.9999779076110527,1.0019229895250714,0.99905344391026,0.9990266386316101,1.0018866928954868,1.0001431046069744,0.9997439241221654,0.9987371511297177,1.000537181447634,0.9996536983372717,1.0005702073841118,1.001639712539126,0.9984619352107729,0.9994671030207596,nan,0.9989619849991348,0.9985357712782945,1.0002900371766064,1.0000169323096717,0.9982898985731061,1.0002405094463258,0.9990236385926985,1.0005884187007281,0.9999185679321604,0.9993387864652327,1.0006961668267855,0.999290166927266,0.9996823772861112,0.9998912162543514,0.9987086305520534,1.0020299698859005,0.9986387219687171,1.0007086361767608,0.9995828470077526,1.0002978746948854,0.9991885606184846,1.0003428224921633,1.0000642167327858,1.001229666782313,1.0002288752807302,1.0005757486617948,0.9999441474073063,0.9995623774476607,1.0001573209562082,1.00138158668893,1.0006287621821686,0.9999282240435619,0.9996417295065219,1.0006944405620823,1.0005452637522558,0.9999739027278889,0.9996129361651622,1.000377692838801,1.0006337921367179,nan,nan,0.9980315308865758,nan,0.9999212708068194,0.9982736327781503,1.0005293460836053,nan,1.000413467371985,0.9988373783993134,1.001131972338246,0.9987838735801849,0.9992467260448206,1.0002632131855986,0.9989053737603255,1.0004416179546223,0.9992060074872171,1.0004449732957361,1.0019571436486068,0.9981853327378812,1.0001064236435415,1.000329837066027,1.0002393758505812,1.0017736070049952,1.0014641742887809,0.999844650163749,1.0010462678380359,1.0011142012142873,1.0006368839078292,1.001298093494168,0.999982011058985,1.0012768785862745,0.9996732617198155,0.9990017808781014,1.001929832938977,0.9993957808085847,0.9999211293757732,0.9997533708233224,0.999778620100418,1.000159325668116,0.9990432637572659,0.9990323505589623,0.9996982845889811,1.0015984636901625,0.9996856372585785,1.0003499235365598,0.9999282634435068,0.9994054601939635,1.0005768129015875,0.9995371524727694,0.9993295027083462,1.001487281371238,0.9996929474291976,0.9994870264120349,1.0013572275438951,0.9993628533231224,0.9998941462704592,0.999566338362443,0.999574410149482,1.0001952151527582,1.000042197589707,1.0009237268761435,0.9995701765140012,0.9996004584494138,0.9989803932953525,0.9996342432185182,1.0009888726698049,1.0007354594886397,0.9992096415649002,0.9998444903191884,1.0011451131589637,1.0012867751927759,0.9989139879079932,0.9998345354451199,1.0000420861694028,1.0000591413658937,1.0002255756361795,1.0004575758243988,1.0009870767589804,0.999870015298046,1.0003141630653674,nan,nan,nan,1.0013815983312326,1.000545298508418,1.000563839735908,0.9991525656279017,nan,1.001367592945365,1.0014266238351235,1.000520938822944,nan,0.9998858828504305,0.9998701303805947,1.000934393422175,0.9986578678136068,1.000397529465272,0.9995985054833971,0.9999844458854522,1.0004570529754186,0.9990359714977987,1.000154627485025,0.9993550356273738,1.0004737992020336,0.9992531128631832,1.0013807708075493,0.9999795650182995,1.0001765074790854,0.9991314209123164,0.9995492177764357,0.9991914859497281,0.9980750186758826,nan,0.999712679827535,0.9994051622504134,0.9987712705981471,0.9997847709988741,1.0003597069559131,1.0000150575152957,0.9996721313631587,1.0009307992227663,0.9990461430484164,1.0015575582314757,1.0005105468801752,1.0000899398590124,1.000376694381771,1.0006646772948709,0.9988910480520936,nan,1.0006498506083426,1.0007973184305117,0.9996267415543318,0.9993496000446129,1.0001290564766876,0.9993783918903562,1.000054752754425,0.9973647932421156,0.9996556372832061,nan,0.9993651235144189,1.0008411130498986,0.9990771751715626,1.0010660301501102,1.0000477452021772,0.9998678687117721,0.9999450741437728,1.0012271079298332,0.9989616546164422,1.0018993455082368,0.9995888047505618,0.9999980090813183,1.0002421722879173,1.0014588161800457,nan,1.0015131902947196,0.9994241259456583,0.9995627159840692,1.0008355010114587,1.0000837553270663,1.0003800602551818,0.9998805805977525,0.9994729073083862,1.0011790780073824,1.0001029290248475,nan,0.9999929124311409,0.9999217168970814,1.0009994490018879,0.9993251105964012,0.9988095308101893,0.9996069841268377,0.9996691241063537,0.9975193904111401,0.9993037385252385,0.9987567509120573,nan,0.9993878004862458,1.00032290606147,0.9992668838765105,0.9990601242361282,0.9998455390063544,1.0009054642866666,nan,1.0018344238574666,0.9999809382250344,0.9996714131625803,1.0001603551670428,1.001833302298806,1.000532257778618,0.9994682322621585,0.9990357906174236,0.9999557618552714,1.000748780557082,0.9996339795808061,0.9984305625135529,0.9997573930801551,0.9992916213164746,1.0002468947761733,1.000298357722116,1.0008887681885927,1.000561390736001,nan,1.0006588850279028,1.000929684776869,1.0006643498540782,1.0006552723178166,1.0001677208478805,1.0004998820562339,0.9997738059007957,1.000373706691049,nan,1.0002635411411094,0.9997628616644981,1.0004156838069413,0.9998308313696408,1.0008256934205246,0.9999792044123352,0.9999071086832051,0.9987272405129196,0.999716821459593,0.9996067554540333,0.9989305712966917,1.0005552220745808,0.998384966539838,1.0014109213722338,nan,0.9991535656296272,1.0006757126386734,1.001013447127803,0.9999652379356114,0.9994879832761411,1.0020381864452492,nan,1.000635531318723,1.0001858775055132,1.0000780296819776,1.0010987982683461,nan,nan,nan,0.9990701235083209,1.0000293935337021,1.0003266803649407,0.9999816441021968,1.0005223015709304,1.0000645205797012,1.00042888133593,1.0005668037673983,0.9996460300581391,1.0004513977212657,nan,1.0003388194249079,1.001625659594273,0.9996694454067808,1.000247800993493,0.9990743874466443,0.999994581542191,0.9992471055648466,1.0006512904669125,1.0005797951695976,1.0007802898550782,1.0004818643476028,0.999237226657201,0.9992166583904888,1.0011747499238928,0.9993903746281334,1.0004234417982252,1.0006618078167078,1.0002987659209857,1.0008173285414317,0.9995138713140858,0.9987458551329266,0.9993248303847904,0.999910789708802,1.0003580534802783,1.0009917451544095,nan,1.0008281555555711,0.9990992140667484,1.0008007996678172,1.000990793901033,nan,1.0016431469283893,1.0014400688021172,1.000956600334548,1.000860550909448,1.0003885610362886,1.0001830370789415,0.9998822304298387,1.0000054718991551,nan,0.9996012389370339,1.000314148664956,1.0003847073453194,1.0001387514569804,0.9998954342401327,1.0003678710639323,0.9995745724678677,0.9997566316089108,0.999416717417388,1.0002446496762383,0.9992803245659837,nan,1.0008526075348039,1.0000715857957503,nan,1.0001791853795874,1.0017405865355158,1.0010531147465243,1.000679671026855,0.9993623161034503,0.9976475069673467,nan,0.999058575155069,0.9998466559766167,0.9990360842727267,0.9999131717611862,0.9993141910031416,0.9988365155123335,0.9977525527260791,1.000160262832303,nan,nan,1.0011558792084714,nan,1.000876263473122,0.9991580194448738,0.99803489456201,0.9997398639815905,0.9995954053767007,0.9999988983888304,0.9991363806030739,1.0000753891676748,1.0001512367894612,0.9998935183963618,1.0005881270670642,0.999478742676321,0.9995106811073627,1.0005986595121392,0.9994157529165499,1.001538186282979,1.0000960931112957,1.0000276974466773,0.9986563670506065,0.9995982744790567,1.001560975765968,0.9990594808788068,1.000583933460621,1.000147053735297,0.9998146892284298,0.9973396911176597,1.0028419520594452,1.0001787922922916,0.9989583340742767,1.0014242814328205,0.9982189118572116,1.0019882662392765,0.9989153912632908,0.998608478826312,0.9988989354898359,0.9998560621174762,0.9980606364452201,1.0000984314820127,nan,0.999209952049926,1.0002160163140954,0.9996465997342104,0.9986806164924972,1.0015044762705996
